"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"24457-16188","SF","Anthony","Anthony Brown","Brown","9.690908952192826","11","3500","ATL@MIN","MIN","ATL","","","",""
"24457-9534","PG","Aaron","Aaron Brooks","Brooks","3.717241484543373","29","3500","ATL@MIN","MIN","ATL","","","",""
"24457-40255","SG","Davon","Davon Reed","Reed","6.787499904632568","16","3500","LAC@PHO","PHO","LAC","","","",""
"24457-20806","SG","Treveon","Treveon Graham","Graham","9.390163734310963","61","3500","CLE@CHA","CHA","CLE","","","",""
"24457-82761","SG","Jaylen","Jaylen Morris","Morris","10.116666793823242","6","3500","ATL@MIN","ATL","MIN","GTD","Ankle","",""
"24457-40267","PG","London","London Perrantes","Perrantes","1.0818181471391157","11","3500","CLE@CHA","CLE","CHA","","","",""
"24457-9583","PG","Mario","Mario Chalmers","Chalmers","17.527868051997952","61","3500","POR@MEM","MEM","POR","","","",""
"24457-66424","C","Justin","Justin Patton","Patton","0","0","3500","ATL@MIN","MIN","ATL","","","",""
"24457-58247","PG","Isaiah","Isaiah Whitehead","Whitehead","10.449999809265137","16","3500","BKN@ORL","BKN","ORL","O","Wrist","",""
"24457-9615","SG","Courtney","Courtney Lee","Lee","21.815277099609375","72","3500","NY@PHI","NY","PHI","GTD","Foot","",""
"24457-15771","PF","Gorgui","Gorgui Dieng","Dieng","15.262500339084202","72","3500","ATL@MIN","MIN","ATL","","","",""
"24457-18338","SF","Royce","Royce O'Neale","O'Neale","11.918032786885245","61","3500","BOS@UTA","UTA","BOS","","","",""
"24457-16298","PF","Travis","Travis Wear","Wear","9.841666539510092","12","3500","DAL@LAL","LAL","DAL","","","",""
"24457-23981","SG","Alex","Alex Caruso","Caruso","8.549999782017299","28","3500","DAL@LAL","LAL","DAL","","","",""
"24457-80815","C","Zach","Zach Collins","Collins","10.71551724137931","58","3500","POR@MEM","POR","MEM","","","",""
"24457-58289","PG","Kadeem","Kadeem Allen","Allen","1.1636363809758967","11","3500","BOS@UTA","BOS","UTA","","","",""
"24457-74163","PG","Josh","Josh Magette","Magette","8.5","15","3500","ATL@MIN","ATL","MIN","","","",""
"24457-80823","C","Tony","Tony Bradley","Bradley","2.5222223069932728","9","3500","BOS@UTA","UTA","BOS","","","",""
"24457-48570","PF","Isaiah","Isaiah Hicks","Hicks","7.336363358931108","11","3500","NY@PHI","NY","PHI","","","",""
"24457-48583","SG","Antonius","Antonius Cleveland","Cleveland","4.076923076923077","13","3500","ATL@MIN","ATL","MIN","O","Ankle","",""
"24457-9677","PF","Jared","Jared Dudley","Dudley","9.365909229625355","44","3500","LAC@PHO","PHO","LAC","","","",""
"24457-9678","C","Channing","Channing Frye","Frye","10.065217391304348","46","3500","DAL@LAL","LAL","DAL","","","",""
"24457-48598","SF","Semi","Semi Ojeleye","Ojeleye","5.666153658353365","65","3500","BOS@UTA","BOS","UTA","","","",""
"24457-18393","PG","T.J.","T.J. McConnell","McConnell","19.19402985074627","67","3500","NY@PHI","PHI","NY","","","",""
"24457-15834","PG","Shane","Shane Larkin","Larkin","9.028571304009885","49","3500","BOS@UTA","BOS","UTA","","","",""
"24457-16859","SF","Lance","Lance Thomas","Thomas","9.064178922283116","67","3500","NY@PHI","NY","PHI","","","",""
"24457-34779","PF","Mangok","Mangok Mathiang","Mathiang","5.75","4","3500","CLE@CHA","CHA","CLE","","","",""
"24457-9713","PG","Jarrett","Jarrett Jack","Jack","19.953449117726294","58","3500","NY@PHI","NY","PHI","","","",""
"24457-16376","SF","Dorian","Dorian Finney-Smith","Finney-Smith","9.178571428571429","14","3500","DAL@LAL","DAL","LAL","","","",""
